01-DN-000202,MARIAN SCHOOL FOUNDATION OF ANTIPOLO,CAJ,"Peace Village,","San Luis, Antipolo City",,,
01-DN-000118,GREEN CABLES MONT. ACAD.,CAJ,(near Greepark Montessori),"Green Subd., Cainta, Rizal", , ,
01-NG-000090,ST. CLAIRE SCHOOL OF MARIKINA,CAJ,"Tandang Sora St.,","Parang, Marikina City",,,
01-DN-000011,AGAPE LAND LRNG. CTR.-CAINTA(ST.FRANCIS),CAJ,"28 Chess St., New","St. Francis Vill., Cainta, Rizal", , ,RIPRISA
01-DN-000072,CONCEPCION MONTESSORI SCHOOL,CAJ,"Latigo Drive, Brgy. Concepcion,","Baras, Rizal",,,
01-DN-000442,ST. FRANCIS OF ASSISI MONT. SCH.-CAINTA,CAJ,,,,,
01-DN-000332,SMART TOT LEARNING CENTER,CAJ,"# 592 Gloria St.,","Marick Subd., Cainta,Rizal", , ,RIPRISA
01-DN-000339,ST. ANDREW CLEVERLAND SCHOOL,CAJ,518 M.H. del Pilar St. Ext.,Antipolo City,ASP, ,RIPRISA
01-DN-000321,SHALOM LEARNING CENTER-TAYTAY,CAJ,San Francisco Vill. 2nd Gate,"Muzon, Taytay, Rizal",,,
01-DN-000336,SOUTHWELL SCHOOL,CAJ,"805 Nat'l Rd., Darangan,","Binangonan, Rizal",,,
01-DN-000474,JOAN OF ARC NOBLE ACADEMY,CAJ,,,,,
01-DN-000440,FIRM FOUNDATION SCHOOL,CAJ,"MCT Bldg.,","Evergreen Exec. Vill., Antipolo City",,,
01-DN-000393,TABERNACLE CHRISTIAN SCHOOL,CAJ,"(Little Lights L.C.) Magsaysay Blvd.,","Brgy. Santiago, Baras, Rizal",,,
01-NG-000041,MAJESTIC LEARNING CENTER,CAJ,"Blk 3 Lot 3, Majestic Subd.,","Concepcion I, Marikina City",,,
01-DN-000423,WEB-TECH INTERNATIONAL ACADEMY,CAJ,"(Living Hope Mont.) Cabrera Rd.,","Tower Hills Subd. Dolores, Taytay, Rizal",,,
01-DN-000469,MARIAN SCHOOL - CAINTA,CAJ,,,,,
01-DN-000026,ANGONO SPRING ACADEMY,CAJ,"#13 Ipil St., Dona Justa Subd.,","Ph.2, Angono, Rizal",,,
01-DN-000110,GOLDEN FOUNDATION SCHOOL,CAJ,"#7 Blk 20 PlanterS,","Floodway, Cainta, Rizal",,,
01-DN-000322,SHEKINAH CHRISTIAN SCHOOL,CAJ,"Velasquez St.,","Bangiad, Taytay, Rizal",,,
01-DN-000433,TOTS AT WORK DEV. CTR. FOR YOUNG LEARNER,CAJ,"L-9 B-11 Kennedy Drive,Broadway Pine","Mayamot, Antipolo City", , ,RIPRISA
01-DN-000022,ANGEL'S LIGHT LEARNING CAMP,CAJ,"#41 Noriel St., Katarungan Village,","Sumulong Hiway, Antipolo City", , ,
01-DN-000315,SCHOLASTICA DE ST. FRANCIS MONT. SCH.,CAJ,"#24 Badminton St.,","New Francis Vill.,Cainta, Rizal",,,
01-DN-000451,PRECIOUS LITTLE LIGHTS ACADEMY,CAJ,,,,,
01-DN-000470,ACADEMIA DE SAN LORENZO RUIZ OF TAYTAY,CAJ,"B-21 L-6 Ph.2, San Lorenzo Ruiz,","Taytay, Rizal", , ,
01-DN-000164,KIDS MONTESSORI,CAJ,"#29 L. Wood St., San Isidro,","Taytay, Rizal", ,,RIPRISA
01-DN-000112,GOLDEN VALUES SCHOOL,CAJ,"Blk 20, Road 20, Planters","Floodway, Cainta, Rizal",,,
01-DN-000040,BENDANIA CAPISTRANO FDT. L.C.-(R.I.C),CAJ,"#5 G. del Pilar St.,","Tanay, Rizal",,,
01-DN-000035,BABY JESUS CHRISSAMORE LEARNING CENTER,CAJ,"176 Dona Aurora St.,","Angono, Rizal",,,
01-DN-000067,COL. DE SAN ANTONIO,CAJ,(Frmly: San Antonio Kinder School),"San Antonio Village,Antipolo City", , ,RIPRISA
01-DN-000430,YOUNG ST. JOHN INTEGRATED SCHOOL,CAJ,"YB Bldg., M.L. Quezon Ave.,","Brgy. San Isidro, Angono, Rizal",,,
01-DN-000481,MASTER'S VINEYARD ACADEMY,CAJ,,,,,
01-DN-000272,PILLAR OF KNOWLEDGE SCHOOL,CAJ,"168 M.L. Quezon St.,",Antipolo City, , ,
01-DN-000461,PRECIOUS CHRISTIAN ACADEMY,CAJ,,,,,
01-DN-000178,LAMB OF CHRIST MAGISTRATE SCHOOL,CAJ,"#28 Damaso Reyes St.,","Tanay, Rizal", , ,
01-DN-000437,"RIKA HILLS ACADEMY, INC.",CAJ,,,,,
01-DN-000419,VERMONT PARK CHILDREN LEARNING CENTER,CAJ,"B-3 L-456 Hancock St.,Vermont Park","Exec. Vill.,Mayamot, Antipolo City",,,
