01-BC-000092,ST. DOMINIC MONTESSORI SCHOOL,,MAN,,"Echague, Isabela",, ,
01-BB-000086,UNITED METHODIST CHRISTIAN-TUGUEGARAO,,MAN,"Bonifacio Street,  Centro","Tuguegarao City, Isabela",, ,
01-BC-000047,LA SALETTE OF QUEZON,,MAN,,"Quezon, Isabela",,La Salette School System,
01-BB-000079,ST. PAUL SCHOOL OF APARRI,,MAN,"Jose Abad Santos St, Centro","3515 Aparri, Cagayan Valley",SPC,,
01-BC-000021,CHILDREN'S FIRST SCHOOL,,MAN,"Patul Road, Rosario","Santiago City, Isabela",, ,
01-BC-000091,ST. CLAIRE SCHOOL,,MAN,"Burgos St., Cauayan,",Isabela, , , 
01-OF-000021,ST. LOUIS COLLEGE OF BULANAO,,MAN,"Bulanao, Tabuk City,",Kalinga Province, ,TABUK,
01-BC-000109,UNITED METHODIST SCHOOL OF CAUAYAN,,MAN,Centro,"Cauayan City, Isabela", , , 
01-OB-000002,SANTO ROSARIO SCHOOL-PUDTOL,,MAN,"Pudtol, Apayao",c/o Tabuk City Apostolic Center,,TABUK,
01-BB-000026,JOHN WESLEY COLLEGE,,MAN,"#57 College Ave.,","Tuguegarao City, Cagayan",, ,
01-BC-000067,NAN SING SCHOOL,,MAN,"Mayor T. Dalupang St., Centro","Cauayan, Isabela",, ,
01-BB-000011/01-BB-000012,UNIVERSITY OF CAGAYAN VALLEY (E),,MAN,Balzain road,"Tuguegarao City, Cagayan",, ,
01-BB-000064,SAN VICENTE INSTITUTE (E/HS),,MAN,"#1 Bonifacio Centro,","Solana, Cagayan",,TUGUEGARAO,
01-BC-000012,BIBLE BAPTIST LEARNING CENTER,,MAN,"#5 lUCAS sT., San Fermin","Cauayan City, Isabela",, ,
01-BB-000055,OUR LADY OF VICTORIES ACADEMY,,MAN,"Maharlika Highway, Centro","Amulung, Cagayan", ,TUGUEGARAO,
01-BC-000085,SCH. OF ST. JOSEPH - NAGUILLAN,,MAN,"Quezon,","Naguillan, Isabela",,Isabela Diocese School System,
01-BB-000062,SAN LORENZO RUIZ EDUC'L INSTITUTE,,MAN,"Brgy Road Centro,","Lasam, Cagayan",,TUGUEGARAO,
01-BC-000082,SANTIAGO ADVENTIST ELEM. SCHOOL,,MAN,Dubinan East,"Santiago City, Isabela",SDA NL, ,
01-BC-000122,THE CAGAYAN MESSIAH CHRISTIAN SCHOOL,,MAN,,,, ,
01-BB-000070,ST. ANTHONY ACADEMY-GONZAGA,,MAN,Dugo-san Vicente Road Centro,"Gonzaga, Cagayan",FAS,,
01-BC-000048,LA SALETTE OF RAMON,,MAN,,"Ramon, Isabela",,La Salette School System,
01-BC-000093/01-BC-000125,ST. FERDINAND COLLEGE-CABAGAN,,MAN,Centro,"Cabagan, Isabela",,,
01-BC-000113,UNITED METHODIST SCHOOL-SANTIAGO,,MAN,"Abaoag St., Centro East,","Santiago City, Isabela",, ,
01-BB-000078,ST. JOSEPH COLLEGE - BAGGAO,,MAN,"San Jose,","Baggao, Cagayan",,TUGUEGARAO,
01-OF-000032,ST. THERESITA'S HIGH SCHOOL-TINGLAYAN,,MAN,"Tinglayan, Kalinga",c/o Tabuk City Apostolic Center,,TABUK,
01-BC-000042,JET MONTESSORI SCHOOL,,MAN,"Quirino Street, Bugallon Proper","Ramon, Isabela",, ,
01-BC-000124,OUR LADY OF THE PILLAR COLL.-SAN MANUEL,,MAN,"San Manuel Municipal Rd, Centro","San Manuel, Isabela", , ,
01-BC-000062,MIRACLE LIVING CHRISTIAN ACADEMY,,MAN,"13 Santiago Heights Subd., Pk.6","Caloocan, Santiago City, Isabela",, ,
01-BC-000083,SANTIAGO CULTURAL INSTITUTE,,MAN,"V. Mapa St., Plaridel,",Santiago City,, ,
01-BB-000048,NORTHERN PHILIPPINE ACADEMY-GATTARAN,,MAN,,"Gattaran, Cagayan",, ,
01-BB-000046,NORTHEASTERN ACADEMY ( E/HS),,MAN,Juan Luna St.,"Buguey, Cagayan",,TUGUEGARAO,
01-BC-000149,CHILDREN'S LEARNING & DEVELOPMENT CENTER,,MAN,"Brgy. 1, Jones, Isabela","Jones, Isabela",, ,
01-BB-000076,ST. FRANCIS ACAD-STA. TERESITA,,MAN,"Dugo-San Vicente Road, Villa,","Sta. Teresita, Cagayan",FAS,,
01-BB-000040,LYCEUM OF LAL-LO,,MAN,,"Lal-lo, Cagayan",,TUGUEGARAO,
01-BB-000036,LYCEUM OF ALCALA,,MAN,"Centro, Alcala Cagayan Valley","Centro, Alcala Cagayan Valley",,TUGUEGARAO,
01-BC-000116/01-BC-000150,UNIV. OF PERPETUAL HELP SYSTEM LAGUNA,,MAN,,,, ,
01-OB-000003,ST. JOSEPH HIGH SCHOOL - FLORA,,MAN,"Flora, Apayao",c/o Tabuk City Apostolic Center,,TABUK,
01-BC-000020,CHILDREN OF LOURDES ACADEMY - CAUAYAN,,MAN,"#71 Maharlika Highway,","Cauayan City, Isabela",, ,
01-BB-000042,MONT. DE CAGAYAN,,MAN,"103 Reyes St., Lemar Subd.,","Pengue, Tuguegarao City, Cagayan",, ,
01-OF-000007,KIDZ SPACE LEARNING CENTER,,MAN,"#14 Balagtas St.,","Dagupan-Tabuk, Kalinga", , ,
01-BC-000086,SCH. OF ST. MATHIAS,,MAN,(Formerly St. Mathias Inst.),"Tumauini, Isabela",,Isabela Diocese School System,
01-BE-000010,ST. MARK SCHOOL (E/HS),,MAN,"Curdon-Diffun-Maddela-Aurora Rd., Gundaway,","Cabbaroguis, Quirino",,Bayombong,
01-OF-000017,TABUK BAPTIST CHRISTIAN ACADEMY,,MAN,Centro,"Bulanao, Tabuk, Kalinga Province", , ,
01-BB-000019,DIVINE WORD HS OF ABULUG (HS),,MAN,"Dana-ili,","Abulug, Cagayan",SVD,,
01-BC-000031,FIRST ECHAGUE UNITED METHODIST,,MAN,(United Methodist School),"Cabugao, Echague, Isabela",, ,
01-BC-000038,INFANT JESUS MONTESSORI SCHOOL,,MAN,"Malvar St.,","Santiago City, Isabela", , ,
01-OF-000009,NEW AGE MONTESSORI SCHOOL,,MAN,Centro,"Bulanao, Tabuk, Kalinga", , ,
01-BB-000077,ST. JAMES CHILD DEVELOPMENT CENTER,,MAN,"Nattanzan,","Iguig, Cagayan",, ,
01-OF-000030,ST. THERESITA'S HIGH SCHOOL-SALEGSEG,,MAN,"Salegseg, Kalinga",c/o Tabuk City Apostolic Center,,TABUK,
01-BB-000100/01-BB-000090,GOOD SAMARITAN CHRISTIAN ACADEMY,,MAN,"09 Centro Barangay Road,","Lasam, Cagayan",, ,
01-OF-000025,OUR LADY OF LOURDES HIGH SCHOOL,,MAN,"Kabugao, Kalinga",c/o Tabuk City Apostolic Center,,TABUK,
01-BB-000102,SANCHEZ MIRA INSTITUTE FOR LIFELONG EDUC,,MAN,Centro,"Sanchez Mira, Cagayan",, ,
01-OF-000029,ST. TERESITA'S SCHOOL-LUBUAGAN,,MAN,"Lubuagan, Kalinga",c/o Tabuk City Apostolic Center,,TABUK,
01-BE-000002,CABARROGUIS CHRISTIAN SCHOOL,,MAN,"Gundaway,","Cabarroguis, Quirino",, ,
01-BB-000001,ACADEMY OF ST. JOSEPH (HS),,MAN,"Centro I,","Claveria, Cagayan",SVD, ,
01-BC-000058,MALLIG PLAINS COLLEGES,,MAN,"Casili, Centro","Mallig, Isabela",, ,
01-BE-000013,ST. VINCENT SCHOOL (HS),,MAN,"Cordon-Diffun-Maddela-Aurora Road, Poblacion Sur, ","Maddela, Quirino",,Bayombong,
01-BB-000084,THOBURN MEMORIAL HIGH SCHOOL,,MAN,Brgy. Matimbo Road,"Sanchez Mira, Cagayan",, ,
01-BB-000074,ST. CATHERINE ACADEMY,,MAN,"Centro Sur,","Gattaran, Cagayan",OP-SIENA,,
01-OF-000033,ST. MICHAEL'S ACADEMY-RIZAL,,MAN,"Babalag, Rizal",c/o Tabuk City Apostolic Center,,TABUK,
01-BC-000032,GALILEE INTEGRATED SCHOOL,,MAN,"Rosario St.,","Santiago City, Isabela",, ,
01-BC-000046,LA SALETTE OF JONES,,MAN,"National Highway, Barangay I,","Jones, Isabela",,La Salette School System,
01-BC-000102,ST. XAVIER MONTESSORI SCH. (E/HS),,MAN,,"Cauayan City, Isabela",, ,
01-BC-000022,CHUNG HUA INSTITUTE,,MAN,"F. Maramag St., Brgy Baculud","Ilagan, Isabela",, ,
01-BC-000088,SHALOM LEARNING CENTER,,MAN,"Munoz West,","Roxas, Isabela",, ,
01-BB-000108,INTERNATIONAL SCH OF ASIA & THE PACIFIC,,MAN,"Centro, Penablanca,",Cagayan Valley,,,
01-BC-000035,ILAGAN UNIFIED SCHOOL (ISABELA),,MAN,"Cityhomes Subd.,","Alibaga, Ilagan, Isabela",, ,
01-BC-000120,WONDERFUL GRACE LEARNING CENTER,,MAN,,"Luna Quirino, Isabela",, ,
01-BC-000123,SCHOOL OF SAINT MONICA-ISABELA INC.,,MAN,"Brgy. Masaya, Centro","San Agustin, Isabela",,Isabela Diocese School System,
01-BB-000032,LITTLE JESUS CHRISTIAN ACADEMY,,MAN,"#1 Puritan St.,","San Gabriel, Tuguegarao City",, ,
01-BB-000060,SAN JACINTO SEMINARY (E/HS),,MAN,"Alimanao Bridge, Centro","Penablanca, Cagayan Valley",,,
01-BC-000064,MONT. EDUC. CENTER FOR ASIA & PACIFIC,,MAN,Brgy. Leonardo,"Ilagan, Isabela",, ,
01-BB-000038,LYCEUM OF CAMALANIUGAN (HS),,MAN,,,,TUGUEGARAO,
01-BB-000041,LYCEUM OF TUAO (HS),,MAN,Centro 02,"Tuao, Cagayan",,TUGUEGARAO,
01-BC-000052,LITTLE ANGELS CHILD DEV'T CTR-SANTIAGO,,MAN,"49 Roque St.,","Calao West, Santiago City, Isabela",, ,
01-BB-000107,SHINING LIGHT ACADEMY,,MAN,"Centro I, Sanchez Mira","Sanchez Mira, Cagayan",,,
01-BC-000148,KIDDIE TOES MONTESSORI SCHOOL,,MAN,"Patul Road, Rosario","Santiago City, Isabela",, ,
01-BB-000027,KE BING SCHOOL,,MAN,"Burgos St.,","Tuguegarao City, Cagayan Valley",, ,
01-BC-000016,CAGAYAN VALLEY CHRISTIAN LRNG. SCH.,,MAN,"231 Agustin St., San Andres,","Santiago City, Isabela",, ,
01-BE-000017,LIGHTHOUSE CHRISTIAN SCHOOL,,MAN,Centro,"Saguday, Quirino",, ,
01-BC-000017,CAUAYAN CHRISTIAN LEARNING CENTER,,MAN,"Nat'l Hiway, Cabaruan,","Cauayan City, Isabela",, ,
01-BB-000054,OUR LADY OF SNOWS ACADEMY (HS),,MAN,"Guzman St. Villa Maria,","Enrile, Cagayan",,TUGUEGARAO,
01-BC-000011,BETANIA CHRISTIAN ACADEMY,,MAN,"Bethany Fellowship Minante 1,","Cauayan City, Isabela",, ,
01-BC-000053,LITTLE ANGELS LEARNING CTR.-ROXAS,,MAN,"Munoz West,","Roxas, Isabela",, ,
01-BB-000031,LITTLE ANGELS PRE-SCHOOL,,MAN,"#2 Magsaysay St.,","Centro 01, Aparri, Cagayan",, ,
01-BB-000112,LASAM CHRISTIAN SCHOOL,,MAN,"Nabannagan West, Lasam,",Cagayan Valley,,,
01-OF-000023,TABUK INSTITUTE,,MAN,"Dagupan,","Tabuk City, kalinga",,,
01-BB-000035,LYCEUM OF ABULUG (HS),,MAN,Brgy. centro,"Abulug, Cagayan",,TUGUEGARAO,
01-BB-000056,PAMPLONA INSTITUTE (HS),,MAN,,"Pamplona, Cagayan 3522",, ,
01-BC-000068,NAZARETH SCHOOL OF CABATUAN,,MAN,Centro,"Cabatuan, Isabela",, ,
01-BC-000154,UNITED METHODIST CHURCH ROXAS KIDDIE SCH,,MAN,"Centro, Roxas, Isabela","Roxas, Isabela",,,
01-BC-000104,TUMAUINI BAPTIST SCHOOL,,MAN,"San Pedro,","Tumauini, Isabela",, ,
01-BC-000110,UNITED METHODIST SCHOOL OF TUMAUINI,,MAN,"#12 Taccad St., Centro","Tumauini, Isabela", , ,
01-BC-000014,CABAGAN BAPTIST SCHOOL,,MAN,Ugad,"Cabagan, Isabela",, ,
01-BC-000153,GOOD SHEPHERD CHRISTIAN SCHOOL,,MAN,,,,,
01-BB-000101,CAGAYAN STATE UNIVERSITY-SANCHEZ MIRA,,MAN,"Manila North Road, Centro","Sanchez Mira, Cagayan",, ,
01-BC-000063,MONT. DE ISABELA,,MAN,(beside Cabagan Gym),"Centro, Cabagan, Isabela",, ,
01-BC-000103,STO. TOMAS BAPTIST CHRISTIAN SCHOOL,,MAN,"53 E. Aguinaldo Street, Centro,","Sto. Tomas, Isabela", , ,
01-OF-000008,MAP-HOD MONTESSORI LEARNING CENTER,,MAN,"Purok 6, Bulanao,","Tabuk, Kalinga", , ,
01-BB-000016,CHRISTIAN BAPTIST ACADEMY,,MAN,Carig Sur,"Tuguegarao City, Cagayan Valley",, ,
01-BB-000018,DIVINE WORD HIGH SCHOOL OF SANCHEZ MIRA,,MAN,Brgy. Centro,"Sanchez Mira, Cagayan",SVD,,
01-BE-000004,ETERNAL LIFE CHRISTIAN ACAD. OF QUIRINO,,MAN,"Purok 6, Zamora,","Cabarroguis, Quirino",, ,
01-BE-000006,MERRY HEARTS MONTESSORI SCHOOL,,MAN,Aurora West,"Diffun, Quirino", , ,
01-BB-000105/01-BB-000083,STARKID CHRISTIAN LEARNING CENTER,,MAN,"Centro I, Sanchez Mira",Cagayan Valley,,,
01-BE-000020,SAGUDAY UNITED METHODIST SCHOOL,,MAN,Rizal,"Saguday, Quirino",,,
01-BE-000014,ST. CHRISTIAN EDUCATIONAL CENTER,,MAN,,,,,
01-BB-000013,CAGAYAN VALLEY INSTITUTE,,MAN,Brgy. Centro,"Aparri, Cagayan",,TUGUEGARAO,
01-OF-000027,JESUS CARES LEARNING CENTER,,MAN,"Purok 2, Silao St.,Bulanao,","Tabuk City, Kalinga",,,
01-BC-000156,SANTIAGO CITY NATIONAL HIGH SCHOOL,,MAN,,,,,
01-BC-000111,UNITED METHODIST SCHOOL-ILAGAN,,MAN,"Centro, Ilagan City, Isabela","Ilagan, Isabela",,,
01-BB-000044,NAMUAC ACADEMY (HS),,MAN,Namuac,"Sanchez Mira, Cagayan", , ,
01-BC-000034,HOME SWEET SCHOOL,,MAN,,"Mallig, Isabela", , ,
01-BB-000003,ANGELITE BIBLE BAPTIST CHURCH ACAD.,,MAN,Brgy. Centro,"Lallo, Cagayan", , ,
01-BC-000019,CENTRAL ISABELA CHRISTIAN ACADEMY,,MAN,"Marana 1,","Ilagan, Isabela",,,
01-BC-000013,BIN-I NURSERY KINDERGARTEN,,MAN,"Delfin Albano Highway, Brgy San Antonio","Delfin Albano, Isabela", , ,
01-BB-000034,LOVE CHILDREN PRE-SCHOOL,,MAN,"197 Bautista St.,","Sta. Cruz, Ballesteros, Cagayan", , ,
01-BE-000001,AMAZING WEST KIDDIE LEARNING CENTER,,MAN,"137 Manuel Roxas St.,","Aurora West, Diffun, Quirino", , ,
01-BC-000129,ST. BEDE ACADEMY,,MAN,"Brgy. I, Poblacion","San Mateo, Isabela",, ,
01-BB-000111,STO. NINO CATHOLIC SCHOOL OF BALLESTEROS,,MAN,"Cabaritan West, Ballesteros,",Cagayan Valley,,,
01-BB-000097,DEPT. OF AGRICULTURE CHILD DEV'T & L.C.,,MAN,San Gabriel,"Tuguegarao City, Cagayan", , ,
01-BC-000155,MONTEMAR-SANTOS TODDLERS GALLERY,,MAN,Masaya Centro,"san agustin, isabela",,,
01-BB-000113,ST. ROCHE LEARNING CENTER,,MAN,"Centro, Sanchez Mira,",Cagayan Valley,,,
01-BC-000142,UCCP NURSERY KINDER CHURCH SCHOOL,,MAN,,,,,
01-BB-000022,GOLDEN DOOR ACADEMY,,MAN,"Centro 01,","Sanchez Mira, Cagayan", , ,
01-OB-000001,APAYAO STATE COLLEGE,,MAN,"Malama,","Conner, Apayao",, ,
01-BC-000107,UNITED METHODIST SCHOOL - RAMON,,MAN,,"Oscariz, Ramon, Isabela", , ,
01-BC-000152,LIVING SPRING CHRISTIAN ACADEMY,,MAN,,,,,
01-BB-000106,SUNRISE BAPTIST LEARNING CENTER,,MAN,,,,,
01-BB-000047,NORTHERN CAGAYAN COLLEGE FDT. INC.,,MAN,"352 Progresista, Barangay Centro East,","Ballesteros, Cagayan", , ,
01-BC-000151,THE LITTLE ANGEL LEARNING CENTER,,MAN,,,,,
01-OF-000026,SAINT ANTHONY DE PADUA,,MAN,"Luna, Kalinga",c/o Tabuk City Apostolic Center,,TABUK,
01-OF-000002,BAUKO CATHOLIC SCHOOL,,MAN,"Poblacion, Bauko,",Mountain Province, ,Vicariate of Bontoc-Lagawe,
01-BB-000088,UNITED METHODIST KIDDIE KOLLEGE-APARRI,,MAN,"#5 Magsaysay St.,","Aparri, Cagayan", , , 
01-BC-000108,UNITED METHODIST SCHOOL (MUNOZ),,MAN,c/o United Methodist School,"Roxas, Isabela", , , 
01-BB-000006,ASBURY UMC LEARNING CENTER,,MAN,"Dugo,","Camalanuigan, Cagayan", , , 
01-BB-000033,LOGAC ADVENTIST MULTIGRADE SCHOOL,,MAN,Logac,"Lallo, Cagayan",SDA NL, , 
01-BB-000045,NAMUAC ADVENTIST MULTIGRADE SCHOOL,,MAN,"Namuac,","Sanchez Mira, Cagayan",SDA NL, , 
01-BC-000023,CORDON ARCHANGEL MONT. SCHOOL,,MAN,Quezon,"Cordon, Isabela", , , 
01-BC-000080,REAN CHILD CHRISTIAN LEARNING SCHOOL,,MAN,"St. James Heights Subd.,","Santiago City, Isabela", , , 
01-BC-000039,INTERACTIVE CHILDREN LEARNING SCHOOL,,MAN,"Tanggapan,","Echague, Isabela", , , 
01-BC-000100,ST. JOSEPH MONTESSORI SCH.-ECHAGUE,,MAN,"Tanggapan,","Echague, Isabela", , , 
01-BB-000028,KIDDIE KOLLEGE-APARRI,,MAN,United Methodist Church),"Bukig, Aparri, Cagayan", , , 
01-BB-000052,OUR LADY OF FATIMA MONT.-TUGUE.,,MAN,"Zamora St.,","Tuguegarao, Cagayan", , , 
01-BC-000041,ISABELA COLLEGES,,MAN,,"Cauayan City, Isabela", , , 
01-BC-000112,UNITED METHODIST SCHOOL-ILAGAN,,MAN,,"Ilagan, Isabela", , , 
01-BC-00012,WONDER YEARS MONT. CENTER,,MAN,,"San Mateo, Isabela", , , 
01-BB-000049,NORTHERN PHILIPPINE POLYTECHNIC COLL.,,MAN,,"Aparri, Cagayan", , , 
01-BB-000050,OUR LADY OF FATIMA MONT.-APARRI,,MAN,,"Aparri, Cagayan", , , 
01-BB-000065,SCH. OF ST. PHILIP & JAMES,,MAN,,"Penablanca, Cagayan", , , 
01-CE-000023/01-CE-000024,GEN. DE JESUS COLLEGE (E/HS),,OGA," Vallarta St, Poblacion","San Isidro, Nueva Ecija", , ,
01-CD-000006,COLL. OF THE IMMACULATE CONC.,,OGA,Del Pilar Street,Cabanatuan City, ,CABANATUAN,CACES
01-CE-000048,OUR LADY OF SACRED HEART ACAD.-E,,OGA,"Poblacion,","Guimba, Nueva Ecija",SFIC,"SAN JOSE, NUEVA ECIJA",ACES
01-BD-000025,ST. MARY'S UNIVERSITY (E/HS),,OGA,poblacion,"3700 Bayombong, Nueva Vizcaya",CICM,Bayombong,
01-CD-000018/01-CD-000019,WESLEYAN UNIVERSITY (E/HS),,OGA,Mabini Extension,Cabanatuan City, , ,
01-CE-000036,HOLY ROSARY SCHOOL FOUND.-E/H,,OGA,"Calaba,","San Isidro, Nueva Ecija", , ,
01-CE-000035,HOLY FAMILY ACADEMY (E/HS),,OGA,,"Quezon, Nueva Ecija",SFIC,"SAN JOSE, NUEVA ECIJA",ACES
01-CD-000011,GOOD SAMARITAN COLLEGE (E/HS),,OGA,"Burgos St.,",Cabanatuan City, , ,
01-CH-000067,MONT. OF ST. NICHOLAS-TARLAC,,OGA,,"Capas, Tarlac", , ,
01-CE-000081,ST. PAUL SCH.-NUEVA ECIJA E/H,,OGA,"Cando St., Poblacion,","San Antonio, Nueva Ecija",SPC,CABANATUAN,CACES
01-BD-000020,ST. JEROME'S ACADEMY (HS),,OGA,,"Bagabag, Nueva Vizcaya", ,Bayombong,
01-CH-000091/01-CH-000136,SAN LUIS EDUCATIONAL FOUNDATION(HS),,OGA,"Brgy. San Luis,",Tarlac City,OP - Tarlac,TARLAC,OP-TARLAC
01-CE-000051,REH MONTESSORI COLLEGE-TALAVERA,,OGA,"(ESP Mont. )#168 Maestrang Kikay Dist.,","Talavera, Nueva Ecija", , ,
01-CH-000011,CAMILING CATHOLIC SCHOOL (E/H),,OGA,"del Pilar St.,","Camiling, Tarlac",OP - Tarlac,TARLAC,OP-TARLAC
01-CE-000079,ST. JOSEPH'S SCHOOL (E/HS),,OGA,Bonifacio Street,San Jose City, ,"SAN JOSE, NUEVA ECIJA",ACES
01-CH-000108,TARLAC CHRISTIAN COLL.-MATATALAIB,,OGA,,"Matatalaib, Tarlac, Tarlac City", , ,
01-CH-000026,CONCEPCION CATHOLIC SCH. (E/H),,OGA,Poblacion,"Concepcion, Tarlac",OP - Tarlac,TARLAC,OP-TARLAC
01-CD-000012,LITTLE MERRY HEARTS MONT. SCH.,,OGA,"Mulawin I, Bitas",Cabanatuan City, , ,
01-CE-000078,ST. JOHN NEPOMUCENE PAROCHIAL SCHOOL,,OGA,gapn olongapo rd,"Cabiao, Nueva Ecija", ,CABANATUAN,CACES
01-CH-000078,PANIQUI CHRISTIAN SCHOOL,,OGA,Poblasyon,"Paniqui, Tarlac", , ,
01-CH-000100,ST. ROSE CATHOLIC SCHOOL (E/H),,OGA,"Sta. Rosa St.,","Poblacion, Paniqui, Tarlac", ,TARLAC,OP-TARLAC
01-CE-000034,HOLY CROSS COLLEGE (E/HS)-N. ECIJA,,OGA,"Maharlika Hiway,","Sta. Rosa, Nueva Ecija", , ,
01-CH-000047,HOLY CROSS COLLEGE (E/HS)-TARLAC,,OGA,Rosepark Miname Along Highway,"Concepcion, Tarlac", , ,
01-CE-000095,VINCENTIAN CATHOLIC SCHOOL-E/HS,,OGA,poblacion,"Zaragosa, Nueva Ecija", ,CABANATUAN,
01-CH-000104,STO. NINO ACADEMY (E/HS),,OGA,Poblasyon,"Bamban, Tarlac",OP - Tarlac,TARLAC,OP-TARLAC
01-CE-000005,BLESSED HOPE CHRISTIAN SCHOOL,,OGA,,, , ,
01-CD-000009,FLOWERLANE MONTESSORI SCHOOL,,OGA,Del Pilar Street,Cabanatuan City, , ,
01-CD-000036,NUEVA ECIJA UNIVERSITY OF SCI. & TECH.,,OGA,"(Main Branch) General Tinio St.,",Cabanatuan City, , ,
01-CH-000037,GERONA CATHOLIC SCHOOL,,OGA,Poblasyon,"Gerona, Tarlac",,TARLAC,OP-TARLAC
01-CH-000125,VICTORIA CATHOLIC SCHOOL,,OGA,Poblasyon,"Victoria, Tarlac",OP - Tarlac,TARLAC,OP-TARLAC
01-CH-000101,ST. VINCENT SCHOOL FOUNDATION,,OGA,"Legazpi St.,","Paniqui, Tarlac", , ,
01-CH-000045,GREAT EASTERN INSTITUTE,,OGA,,"La Paz, Tarlac", , ,
01-CH-000058,MARIAN SCHOOL OF GERONA (E/H),,OGA,"Poblacion III,","Gerona, Tarlac", , ,
01-CH-000005,BAYANIHAN INSTITUTE,,OGA,"McArthur Hiway,",Tarlac City, , ,
01-DA-000016,MT. CARMEL HIGH SCH.-CASIGURAN,,OGA,,"Casiguran, Aurora", ,Infanta,CASPI
01-CE-000015/01-CE-000016,DIVINA PASTORA COLLEGE (E/HS),,OGA,San Vicente,"Gapan, Nueva Ecija", ,CABANATUAN,CACES
01-CD-000017,PHIL. STATESMAN COLLEGE E/H,,OGA,"Burgos St.,",Cabanatuan City, , ,
01-CH-000039,GERONA JUNIOR COLLEGE-(HS),,OGA,"Poblacion III,","Gerona, Tarlac", , ,
01-CH-000127,WELLSPRING HIGH SCHOOL (E/HS),,OGA,(formerly St. Nicholas Montessori Sch.),"Capas, Tarlac", , ,
01-CH-000064/01-CH-000065,MONCADA CATHOLIC SCHOOL (E/HS),,OGA,"Poblacion,","Moncada, Tarlac",OP - Tarlac,TARLAC,OP-TARLAC
01-BD-000021,ST. LOUIS SCHOOL (E/HS),,OGA,"Maharlika Highway,","Solano, Nueva Vizcaya",SFIC,Bayombong,
01-BD-000001,ALDERSGATE COLLEGE (E/HS),,OGA,Poblacion,"Solano, Nueva Viscaya", , ,
01-CH-000002,ASIAN PACIFIC CHRISTIAN SCH. INT'L,,OGA,"B-2 Cristo Rey,","Capas, Tarlac", , ,
01-CE-000069,SAN SEBASTIAN SCHOOL-E/HS,,OGA,,"Munoz, Nueva Ecija",MSC,,
01-CH-000027,CONCEPCION ECUMENICAL SCHOOL,,OGA,,"Concepcion, Tarlac", , ,
01-CH-000075,OUR LADY OF RANSOM SCHOOL,,OGA,Poblasyon,"Matatalaib, Tarlac, Tarlac City",OP - Tarlac,TARLAC,OP-TARLAC
01-CE-000073,ST. CHRISTOPHER MONTESSORI SCH.,,OGA,"#77 Rizal St., Brgy. Mabini,","Sta. Rosa, Nueva Ecija", , ,
01-CE-000103,JESUS IS LORD CHRISTIAN SCHOOL,,OGA,,, , ,
01-CD-000004,CABANATUAN CONFUCIUS SCHOOL-E,,OGA,Rizal Street,Cabanatuan City, , ,
01-CH-000117,TARLAC STATE UNIVERSITY (LAB. SCH.),,OGA,,"Tarlac City, Tarlac", , ,
01-CE-000060,SAN AGUSTINE DIOCESAN ACADEMY,,OGA,poblacion,"Jaen, Nueva Ecija",AMP,CABANATUAN,CACES
01-DA-000018,MT. CARMEL HIGH SCH.-SAN LUIS,,OGA,highway,"San Luis, Aurora", ,Infanta,CASPI
01-CD-000001/01-CD-000002,ARAULLO UNIVERSITY (E/HS),,OGA,,"Bitas, Cabanatuan City", , ,
01-DA-000015,MT. CARMEL COLLEGE - BALER E/H,,OGA,"Quezon St. cor San Luis St. Poblacion,","Baler, Aurora",SFIC,Infanta,CASPI
01-CE-000011,LICEO DE CHRIST THE KING,,OGA,,, ,"SAN JOSE, NUEVA ECIJA",ACES
01-BD-000003,UNITED METHODIST SCHOOL-BAYOMBONG,,OGA,,"Bayombong, Nueva Vizcaya", , ,
01-CD-000013,M.V. GALLEGO FOUND. COLL.-E/H,,OGA,Zulueta Street,Cabanatuan City, , ,
01-CH-000050,INTERWORLD COLLEGE FDT.-PANIQUI,,OGA,,"Paniqui, Tarlac", , ,
01-CE-000086,ST. STEPHEN'S ACADEMY (E/H),,OGA,poblacion,"Laur, Nueva Ecija", ,CABANATUAN,CACES
01-CD-000037,GLOBAL KIDS MONTESSORI SCHOOL,,OGA,"Zulueta St.,",Cabanatuan City,,,
01-CH-000004,BAMBAN CHRISTIAN ACADEMY,,OGA,"Dapdap Resettlement,","Bamban, Tarlac", , ,
01-CE-000047,OUR LADY OF FATIMA ACADEMY (H),,OGA,poblacion,"Gen. Natividad, Nueva Ecija", ,CABANATUAN,CACES
01-CH-000119,TRINITY CHRISTIAN LEARNING CENTER,,OGA,National H-Way,"San Miguel, Tarlac", , ,
01-CE-000096,THE GREAT SHEPHERDESS MONTESSORI CTR.,,OGA,,, , ,
01-CH-000094,SCHOLASTICA DE LEAU MER ACADEMY,,OGA,"Mangga I,","Matatalaib, Tarlac City", , ,
01-CE-000067,SAN LORENZO RUIZ DEV'T CENTER,,OGA,"196 Jamlang St., Poblacion,","San Leonardo, Nueva Ecija", ,CABANATUAN,CACES
01-OE-000003,DON BOSCO HIGH SCHOOL,,OGA,FOR: KINDER - Poblacion,"Lagawe, Ifugao", ,Vicariate of Bontoc-Lagawe,
01-CE-000052,REH MONTESSORI SCHOOL-GEN. NMATIVID,,OGA,ESP Mont Sch.(Beside Mun. Hall),"Gen. Natividad, Nueva Ecija", , ,
