87-MF-000035,HOLY CHILD ACADEMY - MARIHATAG,CAN,"Marihatag, Surigao del Sur",,,Tandag,TADICSA
87-KC-000057,UCCP Christian Sch of Tagum,CAN,,TAGUM CITY,,,
87-KA-000014,NABUNTURAN CENTRAL ELEM. SCHOOL/SPED,CAN,,"NABUNTURAN, COMPOSTELA VALLEY PROVINCE",,NA,NA
87-KB-000230/87-KB-000231/C7-KB-000230,Rizal Memorial Colleg-E/HS,CAN,,,,NA,DACS
87-MF-000039/87-MF-000041,TANDAG SPECIAL SCIENCE PRE SCHOOL/ELEM,CAN,,,,NA,NA
87-KE-000022,ST. MARY'S ACADEMY OF CARAGA,CAN,,"CARAGA, DAVAO ORIENTAL",RVM,Mati,DACS
87-KC-000022,Lamb Educ. & Tutorial  Services,CAN,,TAGUM CITY,,NA,DACS
87-KE-000005,Eastern Davao Academy,CAN,,"LUPON,DAVAO ORIENTAL",,NA,DACs
87-KB-000215,Phil. Academy of Sakya,CAN,RIVERA VILLAGE,"CABAGUIO, DAVAO CITY",,NA,DACS
87-MB-000017,"PHILSAGA HIGH SCHOOL FOUNDATION, INC.",CAN,"Purok 1, Bayugan 3, Rosario,",Agusan del Sur,,,
87-MF-000034,HOTCHKISS LEARNING CENTER,CAN,"CANTILAN, SURIGAO DEL SUR",,,NA,
87-KC-000051,Sunbeam Christian School of Panabo,CAN,,PANABO CITY,,NA,DACS
87-KC-000033,Meem Learning Center,CAN,,TAGUM CITY,,,DACS
87-KC-000052/C7-KC-000052,Tagum Alliance Learning Center,CAN,,"SAN MIGUEL,TAGUM CITY",,,
87-MB-000029,FR. URIOS HIGH SCHOOL-PROSPERIDAD,CAN,"PROSPERIDAD,AGUSAN DEL SUR",,Ocarm,BUTUAN,ACEA
87-KC-000061,UM Tagum College,CAN,,TAGUM CITY,,Na,DACS
87-KB-000234,Rogationist Academy,CAN,,"BARACATAN, TORIL,DAVAO CITY",,Digos,
87-MB-000004,DN School  & office Supplies,CAN,,"BAHBAH,PROSPERIDAD AGUSAN DEL SUR",,NA,NA
87-MB-000011,PHILIPPINE NORMAL UNIVERSITY,CAN,,"PROSPERIDAD,AGUSAN DEL SUR",,NA,
87-KC-000100,TAGUM FILIPINO-CHINESE SCHOOL,CAN,"CHINESE SCHOOL DRIVE,APOKON ROAD,","TAGUM,DAVAO DEL NORTE",,,DACS
87-KC-000054,Tagum SDA Elem. School,CAN,,TAGUM CITY,SDA - MIN,na,
87-KA-000032,LEGACY COLLEGE OF COMPOSTELA,CAN,COMPOSTELA VALLEY,,,NA,DACS
87-MB-000030,BAYUGAN ADVENTIST LEARNING CENTER,CAN,"NARRA AVE.,POB.BAYUGAN,AGUSAN DEL SUR",,,,
87-MF-000018,San Francisco SDA Elementary School,CAN,,"SAN FRANCISCO,AGUSAN DEL SUR",SDA - MIN,,
87-KC-000120,ASSUMPTION ACADEMY OF PEÑAPLATA,CAN,"PEÑAPLATA,IGACOS,DAVAO DEL NORTE",,,,
87-KA-000022,Casa Amazing Grace School (Poblacion),CAN,,"Monkayo, Comval Province",,,
87-KA-000004,Compostela Christian School,CAN,,"COMPOSTELA, COMVAL PROVINCE",,,
87-KC-000077,"HOLY INFANT SCHOOL OF STO.TOMAS,INC.",CAN,"Guava Ave.,Menzi","Sto. Tomas, Davao del Norte",,,DACS
87-KC-000075,SAN VINCENZO CENTER,CAN,PUROK 13 FDRD 4,"STO. TOMAS, DAVAO DEL NORTE",,,
87-KA-000031,PANTUKAN ADVENTIST LEARNING CENTER,CAN,"TOWNSITE,KINGKING,","PANTUKAN,COMVAL",,,
87-MF-000057,MOTHER OF MERCY ACADEMY,CAN,"BAROBO,SURIGAO DEL SUR",,,,
87-KC-000029,MARYKNOLL HIGH SCHOOL OF NEW CORELLA,CAN,,"NEW CORELLA, DAVAO DEL NORTE",TDM,Tagum,DACET/DACS/
87-KC-000032,MAX MIRAFUENTES ACADEMY,CAN,,TAGUM CITY,,,DACS
87-KA-000005,Compostela SDA Elem. School,CAN,,"COMPOSTELA, COMVAL PROVINCE",SDA - MIN,,
87-KA-000006,Cor Jesu High School,CAN,,"MABINI, COMPOSTELA VALLEY PROVINCE",OP (Molo) - Most Holy Rosary,Tagum,DACET/DACS/DOMNET
87-KB-000254,St. Ignatius School of Davao,CAN,,DAVAO CITY,,na,DACS
87-KC-000036,NEW CORELLA CHRISTIAN SCHOOL,CAN,,"NEW CORELLA,DAVAO DEL NORTE",,,DACS
87-KB-000342,MADRE MARIA PIA NOTARI SCHOOL,CAN,"BARACATAN TORIL,DAVAO CITY",,CAE,Digos,DACS
87-KE-000015,Maryknoll HS of Sigaboy,CAN,,"SIGABOY,DAVAO ORIENTAL",TDM,Mati,DACS
87-MB-000028,ST. JOSEPH LEARNING CENTER,CAN,"BRGY. SAN TEODORO,BUNAWAN,",AGUSAN DEL SUR,,,
87-KA-000042,KIDDIE MATH-NABUNTURAN,CAN,"NABUNTURAN,COMVAL PROVINCE",,,,
87-MF-000024,St. Theresa College (Tago),CAN,,"TAGO, SURIGAO DEL SUR",,Tandag,TADICSA
87-KA-000010,Letran de Davao of Maco,CAN,,"MACO, COMPOSTELA VALLEY PROVINCE",OP (Molo) - Most Holy Rosary,Tagum,DACET/DACS/DOMNET
87-KE-000020,Ostrum Faith Academy,CAN,,"MATI,DAVAO ORIENTAL",,,DACS
87-KB-000113,Graciosa Christian School,CAN,,DAVAO CITY,,,
87-KB-000418,LITTLE ZION LEARNING CENTER,CAN,"MIRANDA BABAK, ISLAND GARDEN CITY OF SAM",,,,
87-KE-000023,Sto. Nino School of Mati,CAN,,"MATI,DAVAO ORIENTAL",,,DACS
87-KC-000025,Magugpo Poblacion Day Care,CAN,,"MAGUGPO, TAGUM CITY",,,
87-KA-000043,KIDDIE MATH-COMPOSTELA,CAN,"COMPOSTELA,COMVAL PROVINCE",,,,
87-KC-000083,"GOODWILL CHRISTIAN ACADEMY OF TAGUM,INC.",CAN,"PRK. 6, AGAN SUBD., MAGDUM",,,,DACS
87-MF-000021,ST. AUGUSTINE HIGH SCHOOL,CAN,,"TANDAG,SURIGAO DEL SUR",,Tandag,TADISCA
87-MF-000047,SAN ANTONIO SCHOOL,CAN,"ARAS-ASAN,CAGWAIT,SURIGAO DEL SUR",,OP - Trinity,Tandag,TADICSA
87-KC-000104,SJ MARY HEART SCHOOL INC.,CAN,"ABAD SANTOS, TAGUM CITY",,,,
87-KB-00025,Davao St. Martin de Porres lrng.,CAN,,,,,DACS
87-KC-000086,PANABO CARMELITE ACADEMIC ADVANCEMENT,CAN,"NICEVILLE SUBD., CAGANGOHAN, PANABO",DAVAO DEL NORTE,,,
87-KC-000099,MAGUGPO POBLACION DAY CARE CTR-II,CAN,"MAGUGPO, TAGUM, DAVAO DEL NORTE",,,,
87-KA-000029,LAAC SDA ELEM. SCHOOL,CAN,"LAAK, COMVAL PROVINCE",,SDA - MIN,,
87-KE-000008,JIL Christian School Foundation,CAN,,"MATI, DAVAO ORIENTAL",,,
87-KE-000037,TANDANG SORA ELEM. SCHOOL,CAN,"GOV. GENEROSO,DAVAO ORIENTAL",,,,
87-KA-000009,FUNDAMENTAL BAPTIST LRNG CTR-COMPOSTELA,CAN,,"COMPOSTELA, COMPOSTELA VALLEY PROVINCE",,,
87-MF-000015,Mangagoy Baptist Learning Center,CAN,,"MANGAGOY,BISLIG CITY",,,
87-KE-000026,KALAGAN PRAISE SCHOOL,CAN,"Matiao, Mati",Davao Oriental,,,
87-KC-000074,TAGUM CITY NATIONAL HIGH SCHOOL,CAN,"MAGSAYSAY, CARMEN,",DAVAO DEL NORTE,,,
